drug,gene,metric,spearman_r,spearman_p,pearson_r,pearson_p,n_cell_lines
oleanolic-acid,MYC,auc,0.007418479094981732,0.878660181418811,0.011437478421467513,0.8139130528828127,426
oleanolic-acid,ERBB2,ic50,0.32647058823529407,0.21715949057922937,0.030470904586849985,0.9108062068965395,426
oleanolic-acid,ERBB2,auc,-0.03675230119529139,0.4492980773375015,-0.00016052782984239677,0.9973641756386881,426
norethindrone,CRP,ic50,0.13252649258960741,0.43426330553200054,-0.06466309317485752,0.7037757913475896,692
norethindrone,CRP,auc,-0.04135119834249577,0.2773558896778523,-0.06114572241858435,0.10803487663981057,692
norethindrone,HNF1A,ic50,0.29268617152626275,0.07875421437057586,0.4886034429403028,0.002152525210918428,692
norethindrone,HNF1A,auc,0.03971241409478217,0.2968587160906461,0.06929332694448274,0.06849785620846159,692
norethindrone,MYC,ic50,-0.11480076627929485,0.4986721906887706,0.3005489006076635,0.0706896143864879,692
norethindrone,MYC,auc,0.01982498927962,0.6026298514603552,-0.010505803717272732,0.7826459721038759,692
norethindrone,ERBB2,ic50,0.004269449985593611,0.9799921329216336,0.24193884299826848,0.14911091024598186,692
norethindrone,ERBB2,auc,0.08063742542731778,0.03393365197773491,0.0546764343652251,0.15077851219494964,692
cyclosporine,CRP,ic50,-0.02486716658011175,0.8491287626478636,-0.022520875340846597,0.8632200813069477,422
cyclosporine,CRP,auc,-0.0015479679734631884,0.9747072719172313,-0.0268183683198674,0.5827414237779744,422
cyclosporine,HNF1A,ic50,0.06643450894477858,0.610963658331479,-0.0643560940079665,0.6221892378640779,422
cyclosporine,HNF1A,auc,-0.08608786443548228,0.07731081660673816,-0.05888931987251039,0.22735449167563826,422
cyclosporine,MYC,ic50,-0.20148602561315265,0.11944262086752246,0.03220421012494363,0.8053855066203689,422
cyclosporine,MYC,auc,-0.055060685043446196,0.25906952398896643,-0.046686204457765175,0.3387010808700441,422
cyclosporine,ERBB2,ic50,0.22343266619831234,0.08346608542365008,0.027986450837262877,0.8304682262025821,422
cyclosporine,ERBB2,auc,0.04953412780074852,0.3100263500541427,0.05028065559257601,0.30278213626552614,422
elacridar,CRP,ic50,0.0007484583134628118,0.9903801942830841,0.04353289100220597,0.4829256270639406,470
elacridar,CRP,auc,-0.012702871789964165,0.783570197880977,-0.017862629311484038,0.6993098941485417,470
elacridar,HNF1A,ic50,-0.06292127769314322,0.31029379802382406,-0.03735797321978299,0.5471671585239036,470
elacridar,HNF1A,auc,0.010774813115199712,0.815779166881152,0.03961977838314109,0.39145281879244337,470
elacridar,MYC,ic50,0.11521923528924093,0.06256425986390331,0.12385016476324569,0.045196398917994804,470
elacridar,MYC,auc,0.08057133521428127,0.08099680630194962,0.05812654465706549,0.20844181345478827,470
elacridar,ERBB2,ic50,-0.08434688977063425,0.17345920711789004,-0.00015306238009555814,0.9980326702002447,470
elacridar,ERBB2,auc,-0.07036874526746963,0.12766249741299968,0.019250125808694462,0.6772197090706006,470
BNC105,CRP,ic50,0.08232703925279967,0.09315781128776657,-0.007589436267159135,0.8772015663634911,480
BNC105,CRP,auc,0.06604867042449114,0.14849748572060373,0.0026396944731944486,0.9540018347659708,480
BNC105,HNF1A,ic50,0.13768444117945633,0.004853766506077502,-0.021771913985822202,0.6575393138207881,480
BNC105,HNF1A,auc,0.14975266958474465,0.0009985384016169554,0.13265306102483512,0.0035960270655717255,480
BNC105,MYC,ic50,-0.03601195924853452,0.463305047592769,0.019212211426972575,0.6956620401085378,480
BNC105,MYC,auc,-0.093364274599642,0.04089002524370092,-0.09144567400496156,0.04523657529858448,480
BNC105,ERBB2,ic50,0.013710397040749013,0.780132061092645,0.03212331280090889,0.5129981757191674,480
BNC105,ERBB2,auc,0.14198597904510762,0.0018179911138943377,0.16009512707267853,0.00042976015330485715,480
bis(maltolato)oxovanadium(IV),CRP,ic50,-0.04062449974094275,0.5956423885257104,-0.03019170475815036,0.6933441213701049,465
bis(maltolato)oxovanadium(IV),CRP,auc,-0.024346191477795574,0.6005133551553885,-0.057272804821837026,0.2176837454027725,465
bis(maltolato)oxovanadium(IV),HNF1A,ic50,-0.037365688821634976,0.6254956775344067,-0.061904308333039934,0.4184589794600965,465
bis(maltolato)oxovanadium(IV),HNF1A,auc,0.0740885522599933,0.1105941135859591,0.13187419407370007,0.0043924094677195435,465
bis(maltolato)oxovanadium(IV),MYC,ic50,0.1231477913719489,0.10649188531021815,-0.08191036646429618,0.2840104490245539,465
bis(maltolato)oxovanadium(IV),MYC,auc,0.14055359943228907,0.002383012564547789,0.1434848387990917,0.0019233235091204164,465
bis(maltolato)oxovanadium(IV),ERBB2,ic50,-0.13826502380014458,0.06965743856579658,-0.13520679591769055,0.07612457005897065,465
bis(maltolato)oxovanadium(IV),ERBB2,auc,0.13815154500997953,0.002832173928884226,0.12950846385627307,0.005158373568455424,465
carboxypyridine-disulfide,CRP,ic50,0.0890921364261308,0.2750500764369591,-0.012115897067007737,0.8822266308585284,458
carboxypyridine-disulfide,CRP,auc,0.05595727311100226,0.23200808840844947,-0.022667974257554336,0.6284906682057493,458
carboxypyridine-disulfide,HNF1A,ic50,0.07523485395017068,0.35694234338156483,-0.035584137528629725,0.6633976272550232,458
carboxypyridine-disulfide,HNF1A,auc,-0.007580721512520141,0.8714684616458152,-0.06937785103683514,0.13821256250547234,458
carboxypyridine-disulfide,MYC,ic50,-0.015524365958871947,0.8494433677781734,0.006570601571472412,0.935966874054849,458
carboxypyridine-disulfide,MYC,auc,-0.12145485545127327,0.009274058013191547,-0.08258813621518322,0.0774544656708284,458
carboxypyridine-disulfide,ERBB2,ic50,0.0023476183804645723,0.977100271360338,0.007515846562430414,0.9267791153265459,458
carboxypyridine-disulfide,ERBB2,auc,-0.015727302327418004,0.7371122163794387,-0.0068009121316918355,0.884592582381069,458
bafetinib,CRP,ic50,0.03666609473035883,0.4997877936429545,-0.013514984883059916,0.8036197855834887,470
bafetinib,CRP,auc,0.07208550338867438,0.11860732158672954,-0.03196661100131328,0.48934504196965095,470
bafetinib,HNF1A,ic50,0.01404294548953564,0.7961135090709842,0.0034051366231095627,0.9500458682487877,470
bafetinib,HNF1A,auc,-0.011897098780665808,0.7969894517242012,-0.02014552742130687,0.6631082051613004,470
bafetinib,MYC,ic50,-0.021066269364625013,0.6982911663319578,-0.04062961873144396,0.4545639153171874,470
bafetinib,MYC,auc,-0.06728808700474834,0.14524404650681477,-0.0737326996993328,0.11039864919016333,470
bafetinib,ERBB2,ic50,0.03121823255668848,0.5656261586000347,0.06304877648531114,0.24558054619827052,470
bafetinib,ERBB2,auc,-0.03192620650313826,0.48989450130537776,0.034825403349767185,0.45132083555565927,470
beta-lapachone,CRP,ic50,0.03318232688259762,0.46827252365783884,0.026214250536762806,0.5666944724285029,480
beta-lapachone,CRP,auc,0.031010440313974173,0.49790084185259204,0.038476311088881256,0.4002990058449687,480
beta-lapachone,HNF1A,ic50,0.011956978617782244,0.7938684150595247,-0.028961481636321236,0.526738412638674,480
beta-lapachone,HNF1A,auc,0.00828177045505266,0.8563875722709382,-0.016400944942198122,0.7200335617921089,480
beta-lapachone,MYC,ic50,0.04351480429783301,0.34143862115293716,0.04304193230138452,0.34671565348226946,480
beta-lapachone,MYC,auc,0.04510118348553649,0.32411204784895054,0.0483431484222512,0.2905107147839927,480
beta-lapachone,ERBB2,ic50,-0.02258034930343737,0.6216708296820683,-0.007978763529050116,0.861588083876064,480
beta-lapachone,ERBB2,auc,-0.022039548095705817,0.6300461800271485,-0.011391466810895687,0.8034134615980668,480
carboxyamidotriazole,CRP,ic50,-0.048772322960129524,0.578653659999751,-0.017456705762479065,0.8425210306619716,464
carboxyamidotriazole,CRP,auc,0.03328064274967994,0.4745154697848509,-0.020112295889686483,0.6656634579761258,464
carboxyamidotriazole,HNF1A,ic50,-0.15633329325552006,0.07344221564004784,-0.04338030124602317,0.6213811005575477,464
carboxyamidotriazole,HNF1A,auc,-0.005793684826274705,0.9009477352525612,0.03610609415454111,0.43780551853893807,464
carboxyamidotriazole,MYC,ic50,-0.09440026715216265,0.2816289434308489,-0.015289571920308642,0.8618629493212862,464
carboxyamidotriazole,MYC,auc,-0.104153999847815,0.024858186904921045,-0.08470838371745237,0.06829877642824753,464
carboxyamidotriazole,ERBB2,ic50,-0.09878060234308907,0.2597987742899954,-0.023915706115338716,0.7854712563296432,464
carboxyamidotriazole,ERBB2,auc,-0.01208554878153497,0.7951430386235638,0.08929369533673598,0.054593431397391916,464
cyclovalone,CRP,ic50,-0.04113042656826928,0.38036100933801814,-0.04854902499406366,0.30037571141473784,476
cyclovalone,CRP,auc,-0.011235351624059276,0.8068516119442591,-0.04561995574187573,0.3206075301287917,476
cyclovalone,HNF1A,ic50,-0.08033748349513026,0.08625551771058967,-0.03418016760828504,0.4660625854651164,476
cyclovalone,HNF1A,auc,-0.06838848379087531,0.13625518052140032,0.0340296348650912,0.4588744593694509,476
cyclovalone,MYC,ic50,0.008395733089453938,0.8579440698564987,0.013224841209174852,0.7779796411344955,476
cyclovalone,MYC,auc,0.044948632792419556,0.3277877157460696,0.07898774975941213,0.08516580096516935,476
cyclovalone,ERBB2,ic50,-0.04731176779641528,0.31287615037651656,-0.022240921312623816,0.635347929678479,476
cyclovalone,ERBB2,auc,-0.03926021231447094,0.39275371304818124,-0.006280723447815834,0.8912914263181079,476
erdafitinib,CRP,ic50,-0.011941763622443494,0.8683997863380202,-0.012648371440466644,0.8606896384429655,450
erdafitinib,CRP,auc,0.056257165654741675,0.2336461769211436,0.03790811767341158,0.4224347515032989,450
erdafitinib,HNF1A,ic50,-0.06427509419833626,0.3720147630886316,-0.026673967417830742,0.7112686534079103,450
erdafitinib,HNF1A,auc,0.010008082204024524,0.832326810960138,0.0436862001917956,0.3551801587719584,450
erdafitinib,MYC,ic50,-0.014967113781216736,0.8354848767726981,-0.023978785596087397,0.7393301238353175,450
erdafitinib,MYC,auc,-0.027380365428856215,0.5623743438051031,-0.015321584212903555,0.7458358896280382,450
erdafitinib,ERBB2,ic50,-0.1147902208820556,0.11005656352419158,-0.11214503031162538,0.11855215369678787,450
erdafitinib,ERBB2,auc,0.052427679190869936,0.2670726651193699,0.11412758645015766,0.015426982562775606,450
cibenzoline,CRP,auc,-0.012995786977952535,0.7874260784128191,-0.045966407230246406,0.3399629273057234,433
cibenzoline,HNF1A,auc,-0.028209609530225065,0.5582629063411062,0.03252416619788838,0.49967176811502867,433
cibenzoline,MYC,auc,0.013818094472624201,0.7743279203103098,0.021668807209651267,0.652964224518271,433
cibenzoline,ERBB2,auc,0.009951460696713597,0.836413639049396,0.04043726165936491,0.40126961538825956,433
forodesine,CRP,ic50,0.0642824346533225,0.770747752225036,0.03298201478278389,0.8812416354727042,434
forodesine,CRP,auc,-0.005340989605146841,0.9116584129215284,-0.005173407368013276,0.9144194845608281,434
forodesine,HNF1A,ic50,0.07015810276679843,0.7504128162462717,0.19761978528351076,0.3660706530227435,434
forodesine,HNF1A,auc,0.01555121004704569,0.7466510366495706,0.09958738832645228,0.03809367496087572,434
forodesine,MYC,ic50,0.16996047430830039,0.43815478677848074,0.24160274232200105,0.26673006355169304,434
forodesine,MYC,auc,0.01102284870900166,0.8188844458329453,0.0555958225040733,0.24777810448034684,434
forodesine,ERBB2,ic50,0.5118577075098815,0.012533636281864715,0.6019308768784613,0.002374973807140703,434
forodesine,ERBB2,auc,-0.014667576655937622,0.7605947441514165,0.01332246686640409,0.7819687287756285,434
etoposide-phosphate,CRP,ic50,0.06760783057436535,0.3754045503688434,0.00040452948981483175,0.9957731073363688,464
etoposide-phosphate,CRP,auc,0.03747193002169647,0.4206605814482199,0.05676867705871684,0.222267508418461,464
etoposide-phosphate,HNF1A,ic50,-0.08030271819981655,0.2921884991070141,-0.045732359066007984,0.549028327153514,464
etoposide-phosphate,HNF1A,auc,0.1323258978169084,0.0043001011294354075,0.13099667153764358,0.004708443299245309,464
etoposide-phosphate,MYC,ic50,-0.0652742168609253,0.39214545452708716,-0.016481217377343343,0.8291047774447067,464
etoposide-phosphate,MYC,auc,0.02616821879806573,0.5739412353475037,0.04641086857082581,0.31849191155344553,464
etoposide-phosphate,ERBB2,ic50,-0.08653450246517791,0.2562194050141972,0.03267786573516766,0.6686088231619335,464
etoposide-phosphate,ERBB2,auc,0.08856269101395754,0.05661125553097143,0.14080249243384385,0.0023661314163032168,464
gidazepam,CRP,auc,-0.04125389738352247,0.3836930858190706,0.028755679929947625,0.5438056768164947,448
gidazepam,HNF1A,auc,0.027978615488521354,0.5547503642145828,0.04796505824404222,0.31107175024411576,448
gidazepam,MYC,auc,-0.030300985945646838,0.5223636864849697,-0.022218038068576116,0.6390615523370257,448
gidazepam,ERBB2,auc,-0.038012877042773834,0.422192519137993,0.023107013786336603,0.6257042311861428,448
chidamide,CRP,ic50,0.036489782994197355,0.5681602622264416,-0.01146563345010439,0.8577112461209754,468
chidamide,CRP,auc,-0.05400288736882119,0.24361935730964443,-0.022582747086298323,0.6260491509831959,468
chidamide,HNF1A,ic50,-0.04723616430465673,0.45989394136241113,-0.024955376298456806,0.6963325874389231,468
chidamide,HNF1A,auc,0.015418479601829986,0.7393754756888337,0.07518292783840366,0.10428927732225009,468
chidamide,MYC,ic50,0.073345304978465,0.25079844453391015,0.1737371596518079,0.006190949522842078,468
chidamide,MYC,auc,-0.09087986063979206,0.049432540184496575,-0.10191506661861512,0.02748167977940369,468
chidamide,ERBB2,ic50,0.02837159845923003,0.6572434518265086,-0.048150857553645454,0.4512404776106922,468
chidamide,ERBB2,auc,0.010432875079122368,0.8219013598060287,0.026507738915836507,0.5673104194891379,468
brivaracetam,CRP,ic50,0.057286441378982096,0.2560108701799048,-0.007490683386820154,0.882023421874906,472
brivaracetam,CRP,auc,0.03998613345040073,0.38607109959086916,0.014276127299006972,0.7570551124358392,472
brivaracetam,HNF1A,ic50,0.06506939520672586,0.19687774856673396,0.07122812222197177,0.15767345320104378,472
brivaracetam,HNF1A,auc,0.09257058340857298,0.04441709695171834,0.2192638896598638,1.5119436033676495e-06,472
brivaracetam,MYC,ic50,-0.09639644253092224,0.0555908110332653,0.006219581203211464,0.9019319571646673,472
brivaracetam,MYC,auc,-0.10859681903951054,0.018272251236198668,-0.11571951547118536,0.011874154840644862,472
brivaracetam,ERBB2,ic50,-0.005442691467155093,0.9141310700700365,-0.009374088040706352,0.8526643760036472,472
brivaracetam,ERBB2,auc,-0.015416202167261544,0.7383362262799277,-0.026657116732575925,0.5634613644474341,472
LY3023414,CRP,ic50,-0.04773275620585871,0.2956423136205805,-0.025708767875372907,0.5734003808215355,482
LY3023414,CRP,auc,-0.051068046543808476,0.26314333299672055,-0.024812224603574677,0.5868480819489131,482
LY3023414,HNF1A,ic50,0.1667145514167217,0.0002365570356109545,0.08956518017669304,0.04939061308615721,482
LY3023414,HNF1A,auc,0.15415774340097058,0.0006838095838890839,0.11356278912988582,0.012602245615472197,482
LY3023414,MYC,ic50,0.14618717838404074,0.0012889019600268471,0.0803746332363116,0.07792477835841513,482
LY3023414,MYC,auc,0.11333564964750256,0.0127817285001228,0.10586297382867532,0.02008963646879483,482
LY3023414,ERBB2,ic50,-0.013095024280845743,0.7742956967108271,-0.020181664449835567,0.6585088156235325,482
LY3023414,ERBB2,auc,-0.02986807457985207,0.5129945837701929,-0.03557106770040154,0.4358831969020209,482
hexaminolevulinate,CRP,ic50,-0.023915035799130097,0.6470245075794042,-0.009047378544693693,0.86248765475762,477
hexaminolevulinate,CRP,auc,-0.017805118642779616,0.6981047437022141,-0.01894955443457156,0.6797416298341508,477
hexaminolevulinate,HNF1A,ic50,-0.009332745369824128,0.8581953953827862,-0.010757850529836945,0.8368249784042306,477
hexaminolevulinate,HNF1A,auc,0.01863247262801221,0.6848110132357828,0.08703595378708878,0.05749712928232213,477
hexaminolevulinate,MYC,ic50,-0.027213944583564565,0.6023070845869808,-0.01916704145605139,0.7136403782528363,477
hexaminolevulinate,MYC,auc,0.013700774468638752,0.7653533610875649,0.018863443106347036,0.6811169298790116,477
hexaminolevulinate,ERBB2,ic50,-0.03237107978934481,0.5353362283891623,0.0805356361756959,0.1225157653635141,477
hexaminolevulinate,ERBB2,auc,-0.009387473244693485,0.8379689735585049,0.005990560013519348,0.8961758372202961,477
GS-9973,CRP,auc,-0.0477201801538544,0.309779428567964,0.0020286030962948422,0.9655798905652161,455
GS-9973,HNF1A,auc,0.06512268608034509,0.165513223341834,0.1132845638292182,0.015623993539561013,455
GS-9973,MYC,auc,-0.03553436311741727,0.44957263101772127,-0.03141631022431013,0.503843541940139,455
GS-9973,ERBB2,auc,-0.042629259335018585,0.36428816415087856,-0.08483673461800745,0.07062018946363176,455
lorlatinib,CRP,ic50,0.1560492006546496,0.43700150443855956,0.01921728954081261,0.9242040720103597,444
lorlatinib,CRP,auc,-0.06529511633442135,0.16961529529282443,0.015100292320429086,0.7510129065747974,444
lorlatinib,HNF1A,ic50,0.29271417061971167,0.13842217219603506,-0.032947997866010756,0.8704037386880967,444
lorlatinib,HNF1A,auc,0.10496282523702125,0.0269955990495997,0.14523195231141228,0.002155821932344785,444
lorlatinib,MYC,ic50,0.11782661782661781,0.5583329739652351,0.11087743361726482,0.5819240699903344,444
lorlatinib,MYC,auc,0.06342598278083501,0.18218929890580243,0.1147264038434272,0.015579871444237739,444
lorlatinib,ERBB2,ic50,0.004273504273504274,0.9831219598256273,-0.016306352012419402,0.9356597756170264,444
lorlatinib,ERBB2,auc,0.02345670727155904,0.6220563907583828,0.10222229061952998,0.03127709159205949,444
GSK2830371,CRP,auc,0.0469460632534436,0.3303221082470864,-0.022316103305883288,0.6436903900945028,432
GSK2830371,HNF1A,auc,0.08585921343472998,0.0746395765572951,0.08608396147679986,0.07387987231171657,432
GSK2830371,MYC,auc,-0.034054121255317725,0.4802157311216131,0.030852780629576117,0.5224604562849026,432
GSK2830371,ERBB2,auc,-0.01167498595466892,0.8088071320673961,0.02618145380843158,0.5873448695397742,432
monensin,CRP,ic50,-0.09760306371954366,0.017149570058219585,-0.013488823635275093,0.7424370472372678,729
